Timestamp,Temperature,Humidity,Carbon Monoxide,Nitrogen Dioxide,Dust (PM2.5),Dust (PM10),feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,hour,timecluster,month,season,dayofweek
2023-12-10 02,10.0925,92.7275,0.255,1.855,13.24,23.1575,4.59,6.31,6.31,1016,0.3525,146.4075,0,14,2,0,12,0,1
2023-12-10 03,10.08,95.4025,0.2925,1.6875,9.065,14.075,4.31,6.07,6.07,1016,0.245,107.5225,0,14,3,0,12,0,1
2023-12-10 04,10.05,96.98,0.3275,1.6225,12.5275,26.9575,4.12,5.92,5.92,1016,0.2575,174.4625,0,14,4,0,12,0,1
2023-12-10 05,9.7675,95.9775,0.3,2.785,13.29,29.4275,4.6,6.06,6.06,1017,0.2425,72.4725,0,22,5,0,12,0,1
2023-12-10 06,9.395,94.8475,0.2925,3.89,9.9575,19.945,4.35,5.9,5.9,1018,0.2475,128.995,0,11,6,0,12,0,1
2023-12-10 07,11.28,92.655,0.3825,5.68,12.0875,23.145,8.8,8.8,8.8,1017,0.3675,183.93,0,10,7,1,12,0,1
2023-12-10 08,13.265,86.78,0.4425,4.9925,16.7425,35.0825,9.96,11.17,11.17,1017,0.345,166.17,0,9,8,1,12,0,1
2023-12-10 09,16.005,76.07,0.4575,8.0425,15.4975,40.6025,11.68,12.78,12.78,1017,0.4625,214.755,0,8,9,1,12,0,1
2023-12-10 10,16.6375,72.875,0.415,6.295,16.5325,46.445,12.7,13.73,13.73,1016,0.6475,234.25,0,8,10,2,12,0,1
2023-12-10 11,17.255,68.335,0.3525,3.13,18.2725,38.8175,13.54,14.54,14.54,1014,0.84,244.3725,0,11,11,2,12,0,1
2023-12-10 12,15.5625,70.8725,0.335,2.8725,15.71,41.25,13.51,14.44,14.44,1013,0.825,241.6775,0,37,12,2,12,0,1
2023-12-10 13,15.49,66.3975,0.295,2.5775,14.9725,33.305,13.11,14.01,14.01,1013,0.5775,192.385,0,41,13,2,12,0,1
2023-12-10 14,13.975,75.68,0.325,3.03,12.9175,27.5225,12.34,13.24,13.24,1013,0.44,209.75,0,45,14,2,12,0,1
2023-12-10 15,12.6325,81.5425,0.345,3.5925,14.3775,28.78,12.03,12.98,12.98,1013,0.6225,114.805,0,51,15,2,12,0,1
2023-12-10 16,12.21,84.235,0.3925,7.14,16.285,31.7675,9.7,9.7,9.7,1015,0.305,146.0225,0,51,16,2,12,0,1
2023-12-10 17,11.385,88.865,0.505,14.8525,17.4925,35.2825,8.62,8.62,8.62,1016,0.37,96.6725,0,53,17,3,12,0,1
2023-12-10 18,11.31,91.28,0.525,11.1425,18.405,42.6425,8.32,8.32,8.32,1017,0.25,124.71,0,68,18,3,12,0,1
2023-12-10 19,11.285,90.295,0.4375,5.37,19.0475,42.165,7.7,7.7,7.7,1018,0.3825,107.46,0,52,19,3,12,0,1
2023-12-10 20,10.9725,86.485,0.39,5.125,18.595,41.665,6.56,7.4,7.4,1018,0.64,145.2825,0,47,20,3,12,0,1
2023-12-10 21,10.825,81.32,0.295,2.74,17.43,30.5825,7.09,7.69,7.69,1018,0.5825,116.425,0,49,21,3,12,0,1
2023-12-10 22,10.62,85.8975,0.3175,3.47,14.5475,25.44,7.29,7.81,7.81,1018,0.43,97.0525,0,51,22,0,12,0,1
2023-12-10 23,10.26,80.7875,0.2425,1.4075,14.685,31.87,6.94,7.75,7.75,1018,0.3125,94.7275,0,57,23,0,12,0,1
2023-12-11 00,10.1075,77.35,0.1925,0.535,9.855,18.085,6.35,7.4,7.4,1017,0.4575,87.86,0,42,0,0,12,0,2
2023-12-11 01,9.735,79.2475,0.18,0.4525,7.1775,10.33,5.11,6.68,6.68,1018,0.5,106.1775,0,27,1,0,12,0,2
2023-12-11 02,9.135,77.335,0.16,0.15,6.395,11.5,4.77,6.46,6.46,1017,0.84,122.355,0,19,2,0,12,0,2
2023-12-11 03,8.91,80.0925,0.1625,0.263333333333333,5.875,9.9275,4.49,6.29,6.29,1017,0.745,92.875,0,15,3,0,12,0,2
2023-12-11 04,8.8175,83.535,0.2025,0.285,7.3025,9.2125,4.49,6.14,6.14,1018,0.5925,128.1625,0,12,4,0,12,0,2
2023-12-11 05,7.9775,87.5,0.205,0.155,9.5175,13,4.37,5.97,5.97,1019,0.485,87.7625,0,13,5,0,12,0,2
2023-12-11 06,8.53,86.8,0.2275,3.07,9.1175,12.46,4.56,6.04,6.04,1019,0.4275,109.6925,0,2,6,0,12,0,2
2023-12-11 07,10.71,81.565,0.33,8.075,9.005,13.56,9.25,9.25,9.25,1019,0.36,248.665,0,2,7,1,12,0,2
2023-12-11 08,12.4125,77.605,0.385,6.725,14.13,28.61,10.56,11.83,11.83,1019,0.35,180.48,0,3,8,1,12,0,2
2023-12-11 09,13.84,72.0775,0.3475,5.495,13.09,29,12.29,13.45,13.45,1019,0.5,264.43,0,4,9,1,12,0,2
2023-12-11 10,13.3125,74.9025,0.355,4.7525,12.5925,31.6025,13.19,14.25,14.25,1018,0.6625,190.3275,0,4,10,2,12,0,2
2023-12-11 11,13.725,71.8625,0.3275,3.45,13.225,33.28,13.33,14.3,14.3,1017,0.9275,268.835,0,9,11,2,12,0,2
2023-12-11 12,17.2575,59.6875,0.285,2.3325,12.3775,31.195,13.77,14.82,14.82,1016,0.755,240.5725,0,21,12,2,12,0,2
2023-12-11 13,17.02,63.49,0.2975,3.6575,10.6475,27.6025,12.64,13.56,13.56,1015,1.025,250.3625,0,51,13,2,12,0,2
2023-12-11 14,14.86,69.4725,0.2775,2.3825,12.155,31.6375,12.4,13.34,13.34,1015,0.98,280.1725,0,53,14,2,12,0,2
2023-12-11 15,13.5775,76.85,0.3075,3.5125,11.7275,29.6375,11.57,12.44,12.44,1015,0.6875,225.045,0,52,15,2,12,0,2
2023-12-11 16,12.2275,83.3,0.3575,6.625,13.325,25.7,9.98,9.98,9.98,1016,0.2425,129.5675,0,53,16,2,12,0,2
2023-12-11 17,10.26,90.3275,0.5225,15.415,14.35,38.495,8.74,8.74,8.74,1017,0.2725,96.6225,0,51,17,3,12,0,2
2023-12-11 18,10.295,92.365,0.5675,19.195,13.375,37.9825,8.05,8.05,8.05,1018,0.2825,71.805,0,41,18,3,12,0,2
2023-12-11 19,10.7875,91.2375,0.51,13.8025,15.03,36.78,7.23,7.73,7.73,1019,0.2775,72.1525,0,40,19,3,12,0,2
2023-12-11 20,10.775,91.3425,0.5675,13.4425,15.6325,35.75,7.1,7.9,7.9,1019,0.2575,55.565,0,44,20,3,12,0,2
2023-12-11 21,10.5475,89.935,0.415,7.7625,17.8825,43.6225,6.51,7.75,7.75,1019,0.4725,89.775,0,43,21,3,12,0,2
2023-12-11 22,10.4225,88.425,0.32,4.2925,15.2075,28.0225,6.37,7.59,7.59,1019,0.605,113.685,0,40,22,0,12,0,2
2023-12-11 23,9.6975,89.175,0.2675,1.53,12.695,21.595,5.31,6.96,6.96,1019,0.595,111.3825,0,22,23,0,12,0,2
2023-12-12 00,9,91.5825,0.255,2.385,9.7775,18.335,5.36,7.06,7.06,1018,0.34,61.8975,0,15,0,0,12,0,3
2023-12-12 01,8.7225,90.4225,0.2375,2.485,9.915,19.32,5.37,7.17,7.17,1018,0.5175,92.26,0,17,1,0,12,0,3
2023-12-12 02,8.985,84.605,0.21,2.1975,10.215,15.4475,5.36,7.11,7.11,1017,0.6425,73.46,0,16,2,0,12,0,3
2023-12-12 03,8.185,88.835,0.2075,3.11,8.0075,12.1625,4.95,6.76,6.76,1017,0.5725,99.8725,0,15,3,0,12,0,3
2023-12-12 04,8.3925,84.97,0.2,1.675,10.1975,14.3375,4.65,6.56,6.56,1017,0.5175,106.7725,0,13,4,0,12,0,3
2023-12-12 05,8.145,83.46,0.2025,5.8125,8.88,9.37,5.86,7.34,7.34,1018,0.6375,112.5425,0,51,5,0,12,0,3
2023-12-12 06,8.4675,81.345,0.2,2.53,6.8675,11.7475,5.81,7.24,7.24,1018,0.545,99.2725,0,44,6,0,12,0,3
2023-12-12 07,10.035,79.0475,0.225,2.23,8.2325,9.4325,9.88,9.88,9.88,1018,0.4475,105.3525,0,31,7,1,12,0,3
2023-12-12 08,12.94,72.86,0.3075,4.5525,9.65,17.9075,10.94,12.39,12.39,1018,0.2575,150.135,0,27,8,1,12,0,3
2023-12-12 09,18.765,55.325,0.3225,4.4275,13.1675,24.63,12.41,13.78,13.78,1017,0.4875,230.105,0,22,9,1,12,0,3
2023-12-12 10,18.1775,57.335,0.27,1.5625,12.38,20.515,13.3,14.61,14.61,1016,0.94,262.935,0,19,10,2,12,0,3
2023-12-12 11,17.9775,58.8425,0.2475,1.3975,10.8475,22.96,13.83,15.14,15.14,1014,1.5525,255.46,0,12,11,2,12,0,3
2023-12-12 12,17.995,57.805,0.205,0.1625,10,19.4525,13.78,15.02,15.02,1013,0.825,188.1075,0,18,12,2,12,0,3
2023-12-12 13,18.97,55.525,0.1925,0.25,7.4225,16.6375,13.38,14.56,14.56,1012,0.6725,196.62,0,24,13,2,12,0,3
2023-12-12 14,19.555,53.72,0.185,0.245,7.005,16.215,12.46,13.58,13.58,1013,0.6625,196.4725,0,28,14,2,12,0,3
2023-12-12 15,18.47,57.3075,0.18,0.4625,6.42,13.465,10.93,11.91,11.91,1013,0.6425,222.02,0,32,15,2,12,0,3
2023-12-12 16,13.7275,73.125,0.1975,2.29,7.245,17.765,8.67,8.67,8.67,1015,0.6875,178.03,0,43,16,2,12,0,3
2023-12-12 17,11.2725,82.2275,0.235,4.3625,7.2625,23.3575,7.95,7.95,7.95,1016,0.575,128.4575,0,54,17,3,12,0,3
2023-12-12 18,10.6325,84.7625,0.2425,3.0625,9.1125,19.48,7.61,7.61,7.61,1017,0.54,124.8775,0,65,18,3,12,0,3
2023-12-12 19,10.61,86.4125,0.24,1.49,8.27,21.255,6.83,7.37,7.37,1017,0.53,126.19,0,58,19,3,12,0,3
2023-12-12 20,10.23,88.68,0.23,1.625,7.535,21.7025,5.94,6.84,6.84,1018,0.5125,130.2275,0,56,20,3,12,0,3
2023-12-12 21,9.7375,91.9675,0.2525,3.1625,8.9525,18.7,5.18,6.47,6.47,1018,0.545,109.0775,0,54,21,3,12,0,3
2023-12-12 22,10.195,90.815,0.2175,0.84,8.175,17.3425,4.61,6.11,6.11,1018,0.65,151.355,0,53,22,0,12,0,3
2023-12-12 23,10.34,88.3875,0.1925,0.343333333333333,9.64,17.9075,5.45,6.37,6.37,1018,0.485,170.9225,0,53,23,0,12,0,3
2023-12-13 00,10.385,86.1225,0.17,0.04,6.585,13.265,5.54,6.32,6.32,1017,0.37,150.2675,0,42,0,0,12,0,4
2023-12-13 01,10.35,85.75,0.155,0.08,5.565,12.7925,6,6,6,1017,0.4625,141.3225,0,40,1,0,12,0,4
2023-12-13 02,10.22,86.7175,0.1675,0.34,5.92,10.1,5.84,5.84,5.84,1017,0.4775,137.8025,0,39,2,0,12,0,4
2023-12-13 03,10.04,87.32,0.165,0.353333333333333,7.365,12.355,6.02,6.02,6.02,1017,0.3625,112.9925,0,43,3,0,12,0,4
2023-12-13 04,9.5,88.61,0.1725,0.59,7.4675,10.9975,6.21,6.21,6.21,1017,0.4775,122.22,0,48,4,0,12,0,4
2023-12-13 05,9.5425,87.0075,0.1625,1.96,6.615,6.93,5.61,5.61,5.61,1018,0.6425,120.7675,0,49,5,0,12,0,4
2023-12-13 06,9.2725,87.8075,0.1975,2.5975,6.285,7.8025,4.04,5,5,1019,0.32,130.0775,0,43,6,0,12,0,4
2023-12-13 07,10.485,86.8725,0.295,6.9225,7.3825,15.67,7.31,7.31,7.31,1019,0.2925,147.6725,0,39,7,1,12,0,4
2023-12-13 08,14.02,73.6275,0.235,1.8475,15.02,37.3975,9.83,9.83,9.83,1019,0.5525,173.2225,0,32,8,1,12,0,4
2023-12-13 09,15.205,67.725,0.195,1.345,8.7225,22.73,10.13,11.37,11.37,1019,0.7375,160.955,0,27,9,1,12,0,4
2023-12-13 10,17.2775,59.6425,0.1925,1.0875,6.26,10.7275,10.89,12.06,12.06,1018,0.5675,212.9975,0,25,10,2,12,0,4
2023-12-13 11,17.6725,60.935,0.205,1.13,7.2625,14.4725,11.47,12.68,12.68,1016,0.9825,188.9,0,23,11,2,12,0,4
2023-12-13 12,15.01,67.02,0.205,2.0025,7.035,14.7575,11.3,12.46,12.46,1015,0.845,218.78,0.0175,33,12,2,12,0,4
2023-12-13 13,12.6475,75.1225,0.2125,1.4175,8.2175,18.58,10.75,11.84,11.84,1014,0.965,226.5875,0.0025,40,13,2,12,0,4
2023-12-13 14,10.4325,84.96,0.2325,1.4975,7.825,16.67,10.17,11.22,11.22,1014,0.535,182.765,0.12,47,14,2,12,0,4
2023-12-13 15,7.98,89.2725,0.1825,1.275,9.34,14.7925,9.59,9.96,9.96,1014,0.655,126.7725,0.325,47,15,2,12,0,4
2023-12-13 16,7.8525,89.4475,0.2125,3.4525,4.66,7.3475,7.3,7.3,7.3,1015,0.575,132.41,0.015,47,16,2,12,0,4
2023-12-13 17,7.21,87.6925,0.2325,6.7075,4.895,6.4475,4.79,5.97,5.97,1018,0.4725,127.015,0,34,17,3,12,0,4
2023-12-13 18,6.5025,88.515,0.2525,7.0475,3.7225,4.825,3.42,5.34,5.34,1019,0.6525,92.7925,0,27,18,3,12,0,4
2023-12-13 19,6.62,85.8025,0.185,3.575,4.345,9.985,2.56,4.75,4.75,1020,0.8,106.29,0,16,19,3,12,0,4
2023-12-13 23,6.5825,80.0075,0.14,0.33,3.74,3.855,1.82,4.24,4.24,1020,0.7775,88.97,0,8,23,0,12,0,4
2023-12-14 07,7.18,73.8025,0.1775,4.275,3.2975,6.11,7.42,7.42,7.42,1020,0.5225,86.41,0,0,7,1,12,0,5
2023-12-14 08,15.495,53.7875,0.3225,10.8025,3.2425,4.19,8.8,10.49,10.49,1020,0.275,121,0,0,8,1,12,0,5
2023-12-14 09,18.7575,45.605,0.335,6.6725,8.77,21.18,10.62,12.22,12.22,1020,0.4125,233.71,0,0,9,1,12,0,5
2023-12-14 10,17.8425,51.145,0.3275,6.85,7.8925,21.965,11.75,13.25,13.25,1019,0.5975,219.8825,0,0,10,2,12,0,5
2023-12-14 11,16.1675,57.04,0.27,4.2325,8.485,22.7575,12.43,13.84,13.84,1017,0.5725,194.7375,0,3,11,2,12,0,5
2023-12-14 12,15.3725,59.5425,0.235,4.4075,7.38,19.4375,12.28,13.59,13.59,1016,0.5375,196.7175,0,31,12,2,12,0,5
2023-12-14 13,17.7375,53.6225,0.2125,1.355,7.205,23.5925,11.77,12.98,12.98,1016,0.77,233.3275,0,32,13,2,12,0,5
2023-12-14 14,17.4475,54.9075,0.2075,0.9975,8.0275,16.9225,11.2,12.34,12.34,1015,1.015,183.105,0,32,14,2,12,0,5
2023-12-14 15,13.3475,67.425,0.22,2.1775,7.87,18.84,10.12,11.17,11.17,1016,0.6175,174.765,0,33,15,2,12,0,5
2023-12-14 16,11.065,76.76,0.23,1.4575,7.575,23.065,8.17,8.17,8.17,1017,0.56,148.2475,0,33,16,2,12,0,5
2023-12-14 17,10.4275,80.6875,0.3,3.2025,10.7225,22.31,7.18,7.18,7.18,1019,0.43,147.395,0,34,17,3,12,0,5
2023-12-14 18,10.13,81.7225,0.3325,3.0825,13.6825,23.4575,7.01,7.01,7.01,1020,0.585,134.7325,0,50,18,3,12,0,5
2023-12-14 19,9.8325,83.5175,0.335,1.9,14.115,28.0225,7.21,7.21,7.21,1021,0.45,125.05,0,55,19,3,12,0,5
2023-12-14 20,9.6875,84.7425,0.3775,5.515,15.925,29.6275,7.54,7.54,7.54,1021,0.2975,115.02,0,61,20,3,12,0,5
2023-12-14 21,9.5225,89.3875,0.45,7.175,15.65,33.005,7.51,7.51,7.51,1021,0.245,165.8775,0,59,21,3,12,0,5
2023-12-14 22,9.3325,90.7025,0.4625,6.41,16.9125,40.475,6.53,6.53,6.53,1021,0.2475,198.3925,0,53,22,0,12,0,5
2023-12-14 23,9.1475,92.0075,0.435,5.41,16.01,39.605,7.53,7.53,7.53,1020,0.225,190.755,0,62,23,0,12,0,5
2023-12-15 00,8.82,93.78,0.385,3.15,16.2725,39.085,6.67,7.29,7.29,1020,0.3,175.4325,0,62,0,0,12,0,6
2023-12-15 01,8.73,94.365,0.38,2.5575,14.495,33.0175,5.91,6.71,6.71,1020,0.3775,167.095,0,53,1,0,12,0,6
2023-12-15 02,8.155,92.3975,0.3225,1.12,15.995,35.6075,5.01,6.27,6.27,1020,0.5125,127.225,0,47,2,0,12,0,6
2023-12-15 03,7.6975,93.8725,0.2775,1.63,13.8575,27.325,4.62,6.01,6.01,1019,0.335,113.6275,0,40,3,0,12,0,6
2023-12-15 04,7.5225,91.5125,0.2575,1.1075,11.5175,23.5175,4.25,5.79,5.79,1020,0.545,113.2775,0,33,4,0,12,0,6
2023-12-15 05,6.8775,91.4425,0.225,1.665,9.52,19.52,4.36,5.86,5.86,1020,0.79,102.46,0,38,5,0,12,0,6
2023-12-15 06,6.6375,93.255,0.25,4.2825,9.42,12.935,4.4,5.88,5.88,1021,0.5925,127.325,0,7,6,0,12,0,6
2023-12-15 07,7.8525,89.1325,0.27,7.435,9.05,23.43,8.97,8.97,8.97,1021,0.395,93.395,0,7,7,1,12,0,6
2023-12-15 08,16.1625,61.5,0.365,10.62,8.2025,20.75,10.4,11.81,11.81,1021,0.3175,173.9225,0,7,8,1,12,0,6
2023-12-15 09,19.7,50.7575,0.35,5.195,11.9225,24.7975,12.1,13.4,13.4,1020,0.4225,193.195,0,7,9,1,12,0,6
2023-12-15 10,18.71,53.6925,0.36,6.205,11.5775,28.7825,13.25,14.47,14.47,1019,0.8225,230.0025,0,7,10,2,12,0,6
2023-12-15 11,17.8225,54.415,0.2675,2.055,11.9775,33.8825,13.53,14.65,14.65,1018,1.1725,260.5925,0,11,11,2,12,0,6
2023-12-15 12,19.1875,51.495,0.2575,1.9,9.065,23.88,13.6,14.64,14.64,1017,0.655,206.3125,0,30,12,2,12,0,6
2023-12-15 13,18.1025,53.875,0.255,2.36,10.25,22.9975,13.44,14.45,14.45,1016,1.9,257.7225,0,36,13,2,12,0,6
2023-12-15 14,17.0075,55.6625,0.245,2.465,8.5525,27.825,12.92,13.91,13.91,1016,0.6225,167.775,0,36,14,2,12,0,6
2023-12-15 15,14.235,68.99,0.3,3.885,10.5125,21.64,11.83,12.73,12.73,1016,0.4975,168.8875,0,35,15,2,12,0,6
2023-12-15 16,12.945,77.2125,0.355,5.0225,11.2475,28.595,9.75,9.75,9.75,1017,0.2375,108.8225,0,34,16,2,12,0,6
2023-12-15 17,12.36,80.7025,0.4275,4.8675,13.7875,34.11,8.05,8.05,8.05,1018,0.455,238.445,0,29,17,3,12,0,6
2023-12-15 18,12.1325,82.3875,0.495,6.9025,14.575,37.115,6.64,7.51,7.51,1019,0.315,185.12,0,2,18,3,12,0,6
2023-12-15 19,11.745,81.365,0.4875,7.775,17.4875,48.49,6.15,7.31,7.31,1020,0.3275,105.23,0,2,19,3,12,0,6
2023-12-15 20,11.3675,79.7825,0.3775,6.79,14.1925,32.0375,6.15,7.3,7.3,1020,0.255,61.8475,0,2,20,3,12,0,6
2023-12-15 21,10.9725,82.295,0.37,6.8075,13.04,30.6275,6.34,7.4,7.4,1020,0.2525,130.46,0,1,21,3,12,0,6
2023-12-15 22,10.4025,86.41,0.39,4.7525,12.875,23.645,6.38,7.3,7.3,1020,0.3175,115.295,0,1,22,0,12,0,6
2023-12-15 23,10.0375,88.7475,0.38,5.29,13.2125,35.935,6.08,7.16,7.16,1020,0.2425,110.7575,0,0,23,0,12,0,6
2023-12-16 00,9.725,89.12,0.315,2.6075,13.9425,36.715,5.79,7.06,7.06,1019,0.2425,102.595,0,0,0,0,12,0,7
2023-12-16 01,9.695,89.8325,0.31,2.2175,10.9875,22.925,5.79,7.04,7.04,1018,0.315,102.26,0,1,1,0,12,0,7
2023-12-16 02,9.435,90.595,0.3,1.605,12.54,29.78,5.77,6.95,6.95,1018,0.225,98.495,0,1,2,0,12,0,7
2023-12-16 03,8.66,92.9025,0.2825,1.49,11.86,23.9675,5.55,6.79,6.79,1018,0.345,113.3275,0,2,3,0,12,0,7
2023-12-16 04,8.21,94.225,0.26,0.8525,12.59,22.785,5.39,6.71,6.71,1018,0.4525,120.4975,0,2,4,0,12,0,7
2023-12-16 05,8.0925,92.175,0.245,1.3225,10.8925,22,5.18,6.56,6.56,1018,0.6125,105.45,0,4,5,0,12,0,7
2023-12-16 06,8.0325,86.7925,0.2225,2.8875,8.8325,17.9125,5.33,6.6,6.6,1019,0.6025,80.53,0,3,6,0,12,0,7
2023-12-16 07,8.925,81.51,0.265,8.255,8.7025,13.995,9.78,9.78,9.78,1019,0.4875,76.4425,0,2,7,1,12,0,7
2023-12-16 08,17.92,55.3725,0.3675,15.745,9.47,16.195,11.28,12.58,12.58,1019,0.285,122.5175,0,2,8,1,12,0,7
2023-12-16 09,20.8125,48.555,0.4475,11.8625,9.91,22.0775,13.1,14.28,14.28,1018,0.56,227.7475,0,2,9,1,12,0,7
2023-12-16 10,20.3425,44.995,0.335,5.085,13.9775,40.505,14.16,15.32,15.32,1017,0.97,236.3775,0,1,10,2,12,0,7
2023-12-16 11,19.935,44.105,0.23,1.6725,10.2,37.4125,14.65,15.79,15.79,1016,1.02,225.8,0,1,11,2,12,0,7
2023-12-16 12,20.12,43.8025,0.225,2.0875,7.51,21.07,14.82,15.94,15.94,1015,1.1175,226.5175,0,4,12,2,12,0,7
2023-12-16 13,19.9875,39.9675,0.18,0.5125,8.035,21.19,14.79,15.89,15.89,1014,0.6925,237.515,0,7,13,2,12,0,7
2023-12-16 14,19.975,44.1175,0.205,0.8925,6.275,12.52,14.03,15.13,15.13,1014,0.6675,200.6575,0,8,14,2,12,0,7
2023-12-16 15,17.8475,50.905,0.22,1.3875,6.6925,19.355,12.66,13.69,13.69,1015,0.4425,193.95,0,9,15,2,12,0,7
2023-12-16 16,14.4075,64.55,0.2475,2.1675,8.315,20.8225,9.89,9.89,9.89,1016,0.5825,161.065,0,2,16,2,12,0,7
2023-12-16 17,12.37,74.4275,0.32,5.545,9.655,21.335,8.01,8.01,8.01,1018,0.5,76.4325,0,10,17,3,12,0,7
2023-12-16 18,12.2725,75.7375,0.3825,7.96,11.43,22.1,6.94,7.59,7.59,1018,0.2125,138.295,0,5,18,3,12,0,7
2023-12-16 19,11.8725,77.1725,0.37,5.1975,12.8025,30.405,6.73,7.41,7.41,1019,0.4675,108.705,0,6,19,3,12,0,7
2023-12-16 20,11.375,79.57,0.3925,6.5825,11.645,24.685,6.61,7.22,7.22,1020,0.3375,135.4725,0,8,20,3,12,0,7
2023-12-16 21,11.0075,82.4625,0.4275,8.3525,14.06,45.62,7.65,7.65,7.65,1020,0.3,85.9925,0,16,21,3,12,0,7
2023-12-16 22,10.515,84.4675,0.4225,5.6075,14.475,36.765,7.94,7.94,7.94,1020,0.2575,173.8725,0,23,22,0,12,0,7
2023-12-16 23,9.3975,86.1275,0.335,2.3825,13.065,33.675,7.74,8.17,8.17,1020,0.49,137.7275,0,30,23,0,12,0,7
2023-12-17 00,8.395,89.495,0.2825,2.085,12.875,29.55,8.27,8.27,8.27,1019,0.3975,109.1575,0,53,0,0,12,0,1
2023-12-17 01,8.355,93.7325,0.32,2.3025,12.015,25.235,8.2,8.2,8.2,1019,0.3125,128.1375,0,53,1,0,12,0,1
2023-12-17 02,8.565,87.7575,0.2725,1.6325,13.7075,27.755,6.7,7.53,7.53,1019,0.365,126.035,0,45,2,0,12,0,1
2023-12-17 03,7.96,86.54,0.225,1.4775,10.665,22.94,6.09,7.16,7.16,1019,0.4875,117.0825,0,35,3,0,12,0,1
2023-12-17 04,7.8825,82.04,0.2025,0.72,9.4175,17.265,5.63,6.85,6.85,1019,0.5525,111.86,0,31,4,0,12,0,1
2023-12-17 05,7.875,77.625,0.18,0.7275,7.1375,12.0775,5.38,6.75,6.75,1019,0.6575,107.2025,0,27,5,0,12,0,1
2023-12-17 06,8.48,71.07,0.185,1.6025,5.71,7.09,5.5,6.81,6.81,1020,0.8175,105.2025,0,4,6,0,12,0,1
2023-12-17 08,17.695,49.74,0.29,11.5025,4.3925,14.7125,11.23,12.61,12.61,1020,0.27,185.2525,0,4,8,1,12,0,1
2023-12-17 09,20.975,43.04,0.3,4.475,7.68,8.795,12.93,14.2,14.2,1020,0.485,246.9075,0,5,9,1,12,0,1
2023-12-17 10,21.1125,43.76,0.29,4.4975,10.025,23.395,14.05,15.27,15.27,1019,0.69,202.9225,0,5,10,2,12,0,1
2023-12-17 11,21.03,41.285,0.245,2.9075,9.7125,26.175,14.62,15.81,15.81,1017,0.915,223.1925,0,6,11,2,12,0,1
2023-12-17 12,19.805,43.1325,0.1975,0.935,8.75,17.73,14.74,15.89,15.89,1016,1.1275,249.8625,0,5,12,2,12,0,1
2023-12-17 13,21.27,37.3,0.1575,0.265,5.9075,17.9075,14.38,15.52,15.52,1015,0.61,184.155,0,5,13,2,12,0,1
2023-12-17 14,20.74,39.82,0.1575,0.36,5.1625,13.55,13.71,14.86,14.86,1015,0.725,218.6325,0,4,14,2,12,0,1
2023-12-17 15,19.3425,46.2875,0.2,0.52,6.1275,15.315,12.38,13.46,13.46,1016,0.5275,161.89,0,4,15,2,12,0,1
2023-12-17 16,14.515,61.725,0.2275,2.6275,7.69,18.155,9.48,9.48,9.48,1017,0.5925,151.54,0,6,16,2,12,0,1
2023-12-17 17,12.0275,71.9375,0.3175,8.575,8.795,23.6575,7.3,7.89,7.89,1018,0.44,88.1025,0,10,17,3,12,0,1
2023-12-17 18,10.5475,77.99,0.425,13.155,9.7625,25.8775,6.45,7.47,7.47,1019,0.5425,107.47,0,11,18,3,12,0,1
2023-12-17 19,10.0375,81.1375,0.4125,8.565,10.38,27.1775,6.07,7.17,7.17,1020,0.49,93.94,0,9,19,3,12,0,1
2023-12-17 20,9.875,81.1175,0.345,8.3075,11.2925,24.1625,5.65,6.97,6.97,1021,0.465,91.7925,0,8,20,3,12,0,1
2023-12-17 21,9.1425,83.34,0.3075,5.2075,8.5475,12.145,5.56,6.84,6.84,1021,0.4725,134.4125,0,6,21,3,12,0,1
2023-12-17 22,8.53,86.1825,0.265,2.0875,9.2275,19.7275,5.4,6.71,6.71,1021,0.345,113.46,0,5,22,0,12,0,1
2023-12-17 23,8.135,87.14,0.215,0.78,7.8175,19.135,5.22,6.58,6.58,1021,0.39,126.91,0,4,23,0,12,0,1
2023-12-18 00,7.8875,89.3275,0.22,1.2725,8.225,13.0375,4.97,6.39,6.39,1020,0.3625,133.355,0,3,0,0,12,0,2
2023-12-18 01,7.87,88.7275,0.2175,0.7175,9.4475,16.825,4.85,6.23,6.23,1020,0.54,122.995,0,7,1,0,12,0,2
2023-12-18 02,7.7675,89.6475,0.2275,0.8525,8.5975,16.1275,4.52,6.07,6.07,1020,0.515,94.105,0,8,2,0,12,0,2
2023-12-18 03,7.74,85.5775,0.2025,0.06,9.6325,17.22,4.25,5.94,5.94,1020,0.585,100.6575,0,8,3,0,12,0,2
2023-12-18 04,7.55,84.04,0.19,0.33,9.0625,11.125,4.32,5.95,5.95,1020,0.55,114.5775,0,6,4,0,12,0,2
2023-12-18 05,7.065,86.495,0.1875,2.195,7.0075,11.77,4.5,5.89,5.89,1020,0.4125,89.83,0,6,5,0,12,0,2
2023-12-18 06,7.3675,87.71,0.205,1.4275,7.64,15.8675,4.22,5.83,5.83,1021,0.4575,132.065,0,0,6,0,12,0,2
2023-12-18 07,8.37,82.97,0.255,6.635,9.475,15.1675,8.93,8.93,8.93,1021,0.365,73.325,0,1,7,1,12,0,2
2023-12-18 08,16.8225,57.2075,0.3675,11.505,7.8025,15.0625,10.15,11.77,11.77,1020,0.1975,163.625,0,1,8,1,12,0,2
