Timestamp,Temperature,Humidity,Carbon Monoxide,Nitrogen Dioxide,Dust (PM2.5),Dust (PM10),feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,hour,timecluster,month,season,dayofweek
2023-12-28 15,25.4625,57.41,0.415,5.09,51.0875,98.085,25.01,24.97,24.97,1011.7,0.555,260.245,0,40,15,2,12,0,5
2023-12-28 16,24.265,66.86,0.635,5.3075,48.9125,99.0625,23.99,23.97,23.97,1011.7,0.3425,265.3075,0,40,16,2,12,0,5
2023-12-28 17,22.5075,84.7225,1.0425,14.115,50.295,99.5325,22.99,22.97,22.97,1010.925,0.1375,292.345,0,2,17,3,12,0,5
2023-12-28 18,21.5575,98.5725,1.53,15.1825,58.4075,103.59,22,21.97,21.97,1011,0.0975,163.575,0,0,18,3,12,0,5
2023-12-28 19,20.88,99.395,2.1525,12.66,67.8975,142.7875,22.24,22.64,22.64,1010.075,0.105,275.2025,0,0,19,3,12,0,5
2023-12-28 20,20.4925,99.5925,2.0675,7.5475,83.955,184.115,21.63,22.04,22.04,1009.5,0.0725,297.06,0,0,20,3,12,0,5
2023-12-28 21,19.9525,99.6925,2.335,5.6275,108.945,240.9325,20.03,19.97,19.97,1009.775,0.1125,288.7775,0,0,21,3,12,0,5
2023-12-28 22,19.7125,99.71,2.51,5.45,117.5375,258.3675,20.67,21.05,21.05,1010.325,0.145,289.1425,0,0,22,0,12,0,5
2023-12-28 23,19.2966666666667,99.6766666666667,2.55,6.37666666666667,117.43,276.82,19.06,18.97,18.97,1010.23333333333,0.0933333333333333,315.2,0,0,23,0,12,0,5
2023-12-29 00,18.7725,99.735,2.4375,5.935,114.6375,262.2125,19.63,19.98,19.98,1010.35,0.12,291.735,0,0,0,0,12,0,6
2023-12-29 01,18.4525,99.7225,2.2975,5.005,118.2925,250.845,18.12,17.97,17.97,1010.6,0.1175,288.7175,0,0,1,0,12,0,6
2023-12-29 02,18.13,99.775,2.0925,4.355,105.12,219.2575,18.88,19.25,19.25,1010.775,0.165,276.3675,0,0,2,0,12,0,6
2023-12-29 03,18.225,99.7425,1.8925,4.5675,100.0525,191.4825,17.18,16.97,16.97,1011.05,0.24,276.54,0,0,3,0,12,0,6
2023-12-29 04,18.0275,99.735,1.7,4.585,85.5775,163.97,17.02,16.97,16.97,1011.025,0.175,289.3425,0,0,4,0,12,0,6
2023-12-29 05,17.65,99.8,1.49,4.45,79.2925,154.3675,17.02,16.97,16.97,1011.05,0.1125,320.2825,0,0,5,0,12,0,6
2023-12-29 06,17.9925,99.7875,1.3425,4.4525,80.9625,157.4125,17.02,16.97,16.97,1011.4,0.2025,283.7425,0,0,6,0,12,0,6
2023-12-29 07,19.6975,99.635,1.26,4.995,83.3425,171.82,19.22,19.59,19.59,1011.525,0.33,261.3275,0,0,7,1,12,0,6
2023-12-29 08,21.5425,99.41,1.1925,5.445,83.43,170.8475,21.62,21.98,21.98,1011.625,0.525,261.605,0,1,8,1,12,0,6
2023-12-29 09,23.46,91.4975,1.0875,6.005,89.27,177.7525,20.19,19.97,19.97,1011.7,0.415,269.3975,0,1,9,1,12,0,6
2023-12-29 10,24.805,80.145,0.9775,6.75,80.9675,170.175,23.1,22.97,22.97,1011.75,0.5875,271.5675,0,2,10,2,12,0,6
2023-12-29 11,25.5825,68.52,0.905,6.155,75.64,158.9675,26.42,26.42,26.42,1011.625,0.715,263.09,0,1,11,2,12,0,6
2023-12-29 12,25.8075,59.525,0.81,5.6925,71.2,154.66,24.09,23.97,23.97,1011.275,0.7525,263.74,0,20,12,2,12,0,6
2023-12-29 13,26.3175,51.7625,0.61,6.3375,59.0925,141.255,25.01,24.97,24.97,1011.6,0.58,265.355,0,20,13,2,12,0,6
2023-12-29 14,25.8875,51.31,0.37,5.635,48.33,117.5,25.14,25.02,25.02,1011.5,0.7175,259.97,0,0,14,2,12,0,6
2023-12-29 15,25.4425,55.2775,0.4175,5.035,48.52,99.885,25.01,24.97,24.97,1011.575,0.57,258.6425,0,40,15,2,12,0,6
2023-12-29 16,24.58,59.6625,0.47,5.575,38.855,92.135,25.01,24.97,24.97,1011.475,0.3825,265.3075,0,20,16,2,12,0,6
2023-12-29 17,22.725,77.63,0.86,8.7925,42.5825,79.9925,22.89,22.97,22.97,1010.825,0.1025,286.53,0,20,17,3,12,0,6
2023-12-29 18,21.79,91.3975,2.3025,17.45,45.85,108.0275,22,21.97,21.97,1010.35,0.09,298.675,0,20,18,3,12,0,6
2023-12-29 19,21.2025,97.57,2.3775,14.105,59.24,155.6675,21.16,20.97,20.97,1010.3,0.1125,292.78,0,20,19,3,12,0,6
2023-12-29 20,20.55,99.36,2.985,12.04,83.8775,168.135,21.03,20.97,20.97,1010.3,0.0925,297.335,0,20,20,3,12,0,6
2023-12-29 21,19.935,99.635,3.2425,11.45,95.69,208.8775,20.03,19.97,19.97,1010.3,0.0825,240.4425,0,20,21,3,12,0,6
2023-12-29 22,19.6375,99.7175,3.3175,9.39,108.0025,225.625,20.03,19.97,19.97,1010.875,0.1125,236.8175,0,20,22,0,12,0,6
2023-12-29 23,19.26,99.7633333333333,3.27333333333333,6.98333333333333,104.31,254.13,19.06,18.97,18.97,1011.03333333333,0.12,188.87,0,20,23,0,12,0,6
2023-12-30 00,19.2,99.7325,3.1175,4.98,115.6575,257.115,19.06,18.97,18.97,1010.875,0.325,273.225,0,1,0,0,12,0,7
2023-12-30 01,19.115,99.7,2.83,4.7,110.5225,254.6875,19.06,18.97,18.97,1009.3,0.31,263.4425,0,1,1,0,12,0,7
2023-12-30 02,18.615,99.755,2.4975,4.935,101.985,223.225,17.96,17.97,17.97,1008.75,0.1925,275.1825,0,1,2,0,12,0,7
2023-12-30 03,18.48,99.755,2.165,5.105,88.79,191.6975,17.02,16.97,16.97,1009.05,0.14,274.2525,0,20,3,0,12,0,7
2023-12-30 04,18.4425,99.755,1.8725,4.7775,87.2,170.8075,17.02,16.97,16.97,1009.35,0.295,266.275,0,20,4,0,12,0,7
2023-12-30 05,18.0925,99.7775,1.705,4.44,91.955,170.315,17.02,16.97,16.97,1009.55,0.335,269.0375,0,40,5,0,12,0,7
2023-12-30 06,17.93,99.795,1.5475,4.12,88.965,172.5775,17.02,16.97,16.97,1010.175,0.4175,267.305,0,20,6,0,12,0,7
2023-12-30 07,19.0025,99.65,1.3975,4.43,93.2125,183.3825,17.02,16.97,16.97,1010.925,0.5025,262,0,20,7,1,12,0,7
2023-12-30 08,21.0825,98.715,1.25,5.6075,86.4075,181.38,18.12,17.97,17.97,1011.475,0.5775,261.515,0,1,8,1,12,0,7
2023-12-30 09,22.9725,86.05,1.1525,6.1425,83.495,190.27,20.03,19.97,19.97,1011.6,0.65,263.68,0,0,9,1,12,0,7
2023-12-30 10,24.4275,67.53,1.065,6.055,81.3475,183.225,22.13,21.97,21.97,1011.65,0.7825,264.76,0,0,10,2,12,0,7
2023-12-30 11,25.4125,58.0925,0.6575,7.225,80.91,163.09,23.99,23.97,23.97,1011.7,0.975,256.95,0,1,11,2,12,0,7
2023-12-30 13,26.3025,45.675,0.43,5.255,45.57,76.87,25.97,25.97,25.97,1011.625,0.9625,260.1325,0,0,13,2,12,0,7
2023-12-30 15,25.355,44.8625,0.495,3.6975,43.875,86.81,25.97,25.97,25.97,1011.325,0.8175,261.51,0,20,15,2,12,0,7
2023-12-30 16,24.585,48.16,0.485,5.82,53.43,87.23,24.91,24.97,24.97,1011.375,0.7025,256.035,0,20,16,2,12,0,7
2023-12-30 17,23.275,55.53,0.5325,3.5475,52.4425,98.65,22.89,22.97,22.97,1011.5,0.3775,248.3775,0,20,17,3,12,0,7
2023-12-30 18,22.1275,66.9825,0.6525,3.795,59.7875,125.365,22,21.97,21.97,1011.5,0.15,299.015,0,20,18,3,12,0,7
2023-12-30 19,21.09,81.4375,1.0325,7.63,77.6925,139.3275,20.9,20.97,20.97,1011.5,0.1,293.13,0,20,19,3,12,0,7
2023-12-30 20,20.755,84.9125,1.065,6.385,95.71,159.885,19.93,19.97,19.97,1011.45,0.14,275.8475,0,20,20,3,12,0,7
2023-12-30 21,20.485,85.89,1.0975,4.525,105.77,171.1975,19.93,19.97,19.97,1011.5,0.3325,258.75,0,20,21,3,12,0,7
2023-12-30 22,20.2375,84.9275,1.085,2.94,111.485,180.935,19.93,19.97,19.97,1011.5,0.2575,259.0075,0,20,22,0,12,0,7
2023-12-30 23,20.0966666666667,94.8366666666667,1.09,2.71333333333333,114.02,186.2,18.93,18.97,18.97,1011.5,0.306666666666667,264.046666666667,0,20,23,0,12,0,7
2023-12-31 00,19.6375,99.515,1.0525,3.4275,118.54,189.6525,17.02,16.97,16.97,1011.5,0.2375,258.3925,0,20,0,0,12,0,1
2023-12-31 01,19.06,99.685,1.0325,3.535,123.0975,197.5775,16.86,16.97,16.97,1011.5,0.2375,258.765,0,20,1,0,12,0,1
2023-12-31 02,18.6375,99.72,0.98,3.09,130.2925,211.5975,15.92,15.97,15.97,1011.5,0.265,265.115,0,20,2,0,12,0,1
2023-12-31 03,18.1875,99.7625,0.95,2.615,124.2025,204.675,15.92,15.97,15.97,1011.475,0.3625,258.385,0,20,3,0,12,0,1
2023-12-31 04,17.38,99.8175,0.9125,2.37,120.9375,202.6125,14.82,14.97,14.97,1011.4,0.555,267.0075,0,20,4,0,12,0,1
2023-12-31 05,16.7475,99.83,0.8575,2.3075,117.3125,198.905,15.92,15.97,15.97,1011.4,0.73,263.6025,0,1,5,0,12,0,1
2023-12-31 06,16.465,99.8275,0.8325,2.555,114.025,196.6125,14.82,14.97,14.97,1011.4,0.765,264.2075,0,0,6,0,12,0,1
2023-12-31 07,17.115,99.725,0.8125,2.4175,113.915,195.805,14.82,14.97,14.97,1011.525,0.8125,260.0225,0,40,7,1,12,0,1
2023-12-31 08,18.59,99.5375,0.7875,3.17,108.4625,185.44,14.98,14.97,14.97,1011.625,0.88,260.825,0,40,8,1,12,0,1
2023-12-31 09,20.18,99.3675,0.7575,2.6775,105.48,182.42,17.02,16.97,16.97,1011.75,0.89,262.0225,0,40,9,1,12,0,1
2023-12-31 10,21.5225,91.985,0.7325,2.96,106.9575,181.7425,17.96,17.97,17.97,1011.8,0.8475,266.1875,0,40,10,2,12,0,1
2023-12-31 11,22.94,71.1225,0.7225,3.6175,101.8525,174.7125,19.93,19.97,19.97,1011.8,0.8675,258.7575,0,40,11,2,12,0,1
2023-12-31 12,24.1675,60.76,0.69,3.7825,97.0375,167.6075,20.9,20.97,20.97,1011.8,0.8825,261.6375,0,20,12,2,12,0,1
2023-12-31 13,24.7,57.7675,0.6525,3.82,93.165,167.1475,22.78,22.97,22.97,1011.825,0.675,265.9275,0,20,13,2,12,0,1
2023-12-31 14,24.3825,56.165,0.6325,3.0625,91.42,162.1575,23.91,23.97,23.97,1011.675,0.5975,271.11,0,0,14,2,12,0,1
2023-12-31 15,23.9225,57.0775,0.5975,3.085,80.6675,149.7125,23.91,23.97,23.97,1011.7,0.69,262.6625,0,0,15,2,12,0,1
2023-12-31 16,23.08,62.9975,0.6025,3.395,77.725,133.875,22.99,22.97,22.97,1011.625,0.2775,251.435,0,20,16,2,12,0,1
2023-12-31 17,21.7575,74.53,0.7225,7.0325,72.36,130.0875,21.03,20.97,20.97,1011.525,0.1625,241.605,0,20,17,3,12,0,1
2023-12-31 18,21.21,85.63,0.8175,7.4025,73.2925,138.14,21.03,20.97,20.97,1011.55,0.15,234.56,0,20,18,3,12,0,1
2023-12-31 19,20.4675,97.6525,0.8475,5.71,84.7025,149.2975,20.03,19.97,19.97,1011.55,0.08,178.6125,0,20,19,3,12,0,1
2023-12-31 20,19.265,99.6325,0.955,3.2775,91.7475,163.6725,19.06,18.97,18.97,1011.5,0.055,26.1225,0,0,20,3,12,0,1
2023-12-31 21,18.69,99.795,1.3,3.435,105.9625,194.185,18.12,17.97,17.97,1011.5,0.055,106.45,0,0,21,3,12,0,1
2023-12-31 22,18.475,99.8375,1.62,3.8225,123.765,224.5275,17.96,17.97,17.97,1011.5,0.075,62.6125,0,0,22,0,12,0,1
2023-12-31 23,18.0966666666667,99.85,1.72333333333333,4.00666666666667,125.443333333333,243.663333333333,17.02,16.97,16.97,1011.5,0.0466666666666667,90.0433333333333,0,0,23,0,12,0,1
2023-05-17 00,29.5275,99.72,0.245,10.7,18.125,49.05,36.97,29.97,29.97,1003.075,0.8875,88.485,0,20,0,0,5,1,4
2023-05-17 01,29.345,99.72,0.2675,10.075,17.625,41,36.97,29.97,29.97,1002.55,0.9775,95.505,0,20,1,0,5,1,4
2023-05-17 02,29.2225,99.72,0.2575,10.55,14.875,38.775,36.97,29.97,29.97,1002.3,0.84,95.735,0,40,2,0,5,1,4
2023-05-17 03,28.88,99.725,0.2275,10.125,14.375,40.975,35.55,28.97,28.97,1002.35,0.97,88.79,0,40,3,0,5,1,4
2023-05-17 04,28.695,99.73,0.2375,9.375,15.975,39.2,35.55,28.97,28.97,1002.925,0.66,68.225,0,40,4,0,5,1,4
2023-05-17 05,28.7,99.73,0.265,9.85,14.45,40.025,36.97,29.97,29.97,1003.6,0.5475,55.7325,0,40,5,0,5,1,4
2023-05-17 06,29.3475,99.72,0.2825,10.65,14.45,42.35,36.97,29.97,29.97,1004.375,0.805,78.4325,0,40,6,0,5,1,4
2023-05-17 07,30.8975,99.655,0.27,9.95,15.475,39.95,37.97,30.97,30.97,1004.95,1.145,76.5125,0,40,7,1,5,1,4
2023-05-17 08,32.7175,85.1175,0.3025,11.675,14.5,35.9,38.97,31.97,31.97,1005.425,0.78,198.0575,0,20,8,1,5,1,4
2023-05-17 09,33.9,74.58,0.325,13.875,15.375,35.85,40.97,33.97,33.97,1005.4,0.48,167.605,0,20,9,1,5,1,4
2023-05-17 10,34.1975,71.8825,0.345,14.925,17.075,42.975,41.97,34.97,34.97,1005.475,0.2975,249.5975,0,4,10,2,5,1,4
2023-05-17 11,34.8875,68.5625,0.355,15.5,18.725,51.85,41.97,34.97,34.97,1005.2,0.41,165.455,0,4,11,2,5,1,4
2023-05-17 12,35.23,65.5625,0.3275,17.2,18.975,50.2,42.97,35.97,35.97,1004.725,0.295,163.21,0,0,12,2,5,1,4
2023-05-17 13,35.26,66.3875,0.336666666666667,17.8,18.55,41.4,42.97,35.97,35.97,1004,0.4825,228.845,0,20,13,2,5,1,4
2023-05-17 17,31.6375,94.3025,0.33,36.7,17.8,41.1,40.97,33.97,33.97,1003.8,1.26,73.7575,0,40,17,3,5,1,4
2023-05-17 18,30.775,99.1425,0.3675,19.725,16.425,42,38.97,31.97,31.97,1004.9,1.2075,79.76,0,40,18,3,5,1,4
2023-05-17 19,30.365,99.515,0.405,16.825,14.8,38.425,38.97,31.97,31.97,1005.875,1.285,94.715,0,40,19,3,5,1,4
2023-05-17 20,30.1925,99.58,0.395,15.625,11.825,33.875,35.96,29.97,29.97,1006.85,1.7025,112.37,0,40,20,3,5,1,4
2023-05-17 21,28.7725,99.27,0.385,15.95,10.325,34.55,28.72,26.97,31.13,1007.4,1.29,103.5475,0,75,21,3,5,1,4
2023-05-17 22,27.6475,99.1875,0.3575,14.65,10.775,37.9,29.14,26.97,26.97,1006.8,1.6975,105.675,0,40,22,0,5,1,4
2023-05-17 23,27.7066666666667,99.5266666666667,0.36,13.9666666666667,12.5333333333333,37.0666666666667,31.15,27.97,27.97,1006.26666666667,1.41,106.6,0,40,23,0,5,1,4
2023-05-18 00,27.735,99.73,0.345,12.325,15.525,34.025,31.72,27.97,27.97,1005.5,0.95,102.785,0,40,0,0,5,1,5
2023-05-18 01,28.075,99.73,0.35,11.5,14.6,33.3,34.45,28.82,28.82,1004.825,0.8425,104.2,0,5,1,0,5,1,5
2023-05-18 02,28.1625,99.73,0.36,11.65,12.9,29.3,32.49,27.97,27.97,1004.9,0.8025,97.4925,0,40,2,0,5,1,5
2023-05-18 03,28.3575,99.73,0.3675,11.45,13.775,28.35,32.49,27.97,27.97,1005.125,0.905,94.295,0,40,3,0,5,1,5
2023-05-18 04,28.535,99.73,0.3525,11.075,12.7,28.7,32.49,27.97,27.97,1005.15,0.72,70.7725,0,40,4,0,5,1,5
2023-05-18 05,29.1225,99.7275,0.3675,11.075,11.725,29.1,35.97,28.97,28.97,1005.65,1.025,80.635,0,75,5,0,5,1,5
2023-05-18 06,29.675,99.72,0.4375,12.575,12.675,27.025,35.97,28.97,28.97,1007.2,0.5325,78.3175,0,75,6,0,5,1,5
2023-05-18 07,27.29,99.725,0.405,14.325,11.725,22.65,25.69,24.97,24.97,1008.025,1.155,99.71,0,75,7,1,5,1,5
2023-05-18 08,28.6175,99.62,0.385,12.975,9.375,23.175,29.96,26.97,26.97,1008.3,1.5725,105.1025,0,40,8,1,5,1,5
2023-05-18 09,29.4225,99.445,0.4,12.725,7.65,23.2,31.72,27.97,27.97,1008.45,1.2475,107.695,0,40,9,1,5,1,5
2023-05-18 10,30.315,99.165,0.41,14.2,6.6,21,31.72,27.97,27.97,1008.1,1.19,100.265,0,40,10,2,5,1,5
2023-05-18 11,31.0875,98.9825,0.3925,12.8,8.45,24.275,33.42,28.97,28.97,1007.35,1.34,107.39,0.25,40,11,2,5,1,5
2023-05-18 12,31.045,97.7175,0.4025,13.325,11.425,28.175,34.97,29.97,29.97,1006.8,1.41,102.7575,2.3,75,12,2,5,1,5
2023-05-18 13,31.38,81.4375,0.39,12.25,11.65,26.25,37.52,30.97,30.97,1005.375,1.2975,82.285,0,75,13,2,5,1,5
2023-05-18 14,31.08,74.8966666666667,0.36,11.5333333333333,10.4,24.9666666666667,38.92,31.97,31.97,1004.06666666667,1.25666666666667,73.19,0,20,14,2,5,1,5
2023-05-18 15,31.525,79.935,0.3475,12.175,10.525,24.725,39.97,32.97,32.97,1003.75,0.605,151.5525,0,75,15,2,5,1,5
2023-05-18 16,29.7775,93.955,0.3475,12.55,12.325,23.375,38.92,31.97,31.97,1004.275,1.19,79.475,0,40,16,2,5,1,5
2023-05-18 17,22.44,96.47,0.36,20.825,11.25,33.7,36.36,30.97,30.97,1008.25,0.5975,167.17,3.65,75,17,3,5,1,5
2023-05-18 18,21.94,99.76,0.4575,31.25,12.1,44.125,23.62,22.97,22.97,1005,0.65,98.7175,0,100,18,3,5,1,5
2023-05-18 19,22.03,99.755,0.425,19.25,12.65,40.55,24.72,23.97,23.97,1005.25,0.755,65.3825,0,75,19,3,5,1,5
2023-05-18 20,22.405,99.7575,0.44,18.9,10.025,32.1,25.97,25.97,25.97,1005.65,0.5625,58.61,0,75,20,3,5,1,5
2023-05-18 21,22.77,99.75,0.4575,18.9,8.225,30.05,25.82,24.97,29.46,1005.825,0.37,171.42,0,75,21,3,5,1,5
2023-05-18 22,23.255,99.75,0.4,15.6,10.375,29.85,25.97,25.97,25.97,1005.375,0.555,208.095,0.05,75,22,0,5,1,5
2023-05-18 23,23.2666666666667,99.75,0.4,18.0666666666667,12.5666666666667,27.1333333333333,29.14,26.97,26.97,1005.16666666667,0.396666666666667,325.543333333333,0,40,23,0,5,1,5
2023-05-19 00,23.7675,99.75,0.425,21.8,10.825,28.575,29.14,26.97,26.97,1004.1,0.3825,282.3275,0,40,0,0,5,1,6
2023-05-19 01,23.9625,99.74,0.4575,28.675,9.325,29.65,29.14,26.97,26.97,1003.45,0.4175,298.2875,0,40,1,0,5,1,6
2023-05-19 02,24.2475,99.74,0.3925,20.525,10.425,27.35,29.49,26.97,26.97,1003.125,0.405,295.7575,0,40,2,0,5,1,6
2023-05-19 03,24.7325,99.7425,0.38,18.5,10.975,25.1,31.72,27.97,27.97,1003,0.4,327.56,0,40,3,0,5,1,6
2023-05-19 04,25.235,99.725,0.39,18.2,11.425,25.675,29.96,26.97,26.97,1003.175,0.23,236.7175,0,40,4,0,5,1,6
2023-05-19 05,25.09,99.6825,0.44,21.775,13.4,28.3,25.97,25.97,25.97,1003.975,0.485,93.335,0,40,5,0,5,1,6
2023-05-19 06,25.8375,99.68,0.4675,18.725,12.5,27.05,25.97,25.97,25.97,1005.125,0.485,99.7925,0,20,6,0,5,1,6
2023-05-19 07,27.6625,99.6625,0.46,18.4,10.225,27.45,32.49,27.97,27.97,1005.825,0.2875,94.0025,0,10,7,1,5,1,6
2023-05-19 08,29.6425,99.6575,0.4675,16.75,9.35,30.1,35.55,28.97,28.97,1006,0.31,191.23,0,40,8,1,5,1,6
2023-05-19 09,30.9625,99.6125,0.49,19.25,11.45,28.375,37.97,30.97,30.97,1005.875,0.3325,280.1975,0,40,9,1,5,1,6
2023-05-19 10,32.31,99.055,0.515,18.6,15.4,26.725,39.97,32.97,32.97,1005.525,0.2325,280.1725,0,40,10,2,5,1,6
2023-05-19 11,33.755,87.5725,0.5275,18.725,18.025,39.725,40.97,33.97,33.97,1004.8,0.2375,301.0675,0,40,11,2,5,1,6
2023-05-19 12,34.375,76.9875,0.5,16.95,19.725,49.925,41.97,34.97,34.97,1004.05,0.2225,232.5125,0,40,12,2,5,1,6
2023-05-19 13,34.6525,77.505,0.4975,13.95,20.7,43.25,42.97,35.97,35.97,1003.05,0.2875,126.215,0,40,13,2,5,1,6
2023-05-19 14,34.6125,73.455,0.4775,13.25,21.675,42.675,43.97,36.97,36.97,1002.025,0.3325,161.735,0,40,14,2,5,1,6
2023-05-19 15,33.735,74.5925,0.465,13.375,23.925,47.725,42.97,35.97,35.97,1001,0.4575,121.94,0,40,15,2,5,1,6
2023-05-19 16,32.93,78.02,0.4475,13.15,24.275,49.325,42.97,35.97,35.97,1000.55,0.7075,82.9325,0,20,16,2,5,1,6
2023-05-19 17,31.545,90.915,0.495,17.025,23.25,51.325,41.97,34.97,34.97,1001.7,0.5975,173.67,0,75,17,3,5,1,6
2023-05-19 18,25.705,96.8725,0.4425,20.475,20.175,56.4,40.97,33.97,33.97,1002.4,0.855,137.89,0.15,75,18,3,5,1,6
2023-05-19 19,25.82,88.63,0.5875,32.55,15.25,54.05,33.42,28.97,28.97,1001.75,0.545,245.7575,0.05,100,19,3,5,1,6
2023-05-19 20,26.115,81.72,0.5275,35.7,12.8,45.425,32.66,28.97,28.97,1004.775,0.31,82.3275,0,75,20,3,5,1,6
2023-05-19 21,25.2575,83.7175,0.4525,27.175,11.975,46.6,25.97,25.97,30.02,1004.9,1.4875,117.4075,0,75,21,3,5,1,6
2023-05-19 22,24.565,90.9825,0.3825,19.175,11.825,48.5,25.97,25.97,25.97,1004.25,1.1825,114.2925,0,75,22,0,5,1,6
2023-05-19 23,24.6266666666667,93.5666666666667,0.376666666666667,17.4,11.1666666666667,43.8666666666667,25.97,25.97,25.97,1003.93333333333,0.616666666666667,103.88,0,40,23,0,5,1,6
2023-05-20 00,24.9725,97.375,0.375,16.25,9.75,37.075,25.97,25.97,25.97,1003.325,0.6675,88.8125,0,40,0,0,5,1,7
2023-05-20 01,25.115,99.0725,0.37,15.275,8.975,33.95,29.14,26.97,26.97,1002.775,0.775,78.8,0,40,1,0,5,1,7
2023-05-20 02,24.9875,99.3725,0.355,6.975,9.125,31.95,29.14,26.97,26.97,1002.35,0.8425,110.4725,0,40,2,0,5,1,7
2023-05-20 03,24.95,99.7325,0.3425,5.05,9.6,29.025,29.14,26.97,26.97,1001.575,0.79,106.9925,0,40,3,0,5,1,7
2023-05-20 04,24.72,99.74,0.37,5.05,9.825,24.025,29.49,26.97,26.97,1002.15,0.1825,160.53,0,40,4,0,5,1,7
2023-05-20 05,24.6925,99.74,0.3925,5.025,12.975,22.875,30.55,26.97,26.97,1002.6,0.2125,242.9125,0,40,5,0,5,1,7
2023-05-20 06,25.745,99.7325,0.46,5.05,15.2,26.975,32.49,27.97,27.97,1003.7,0.155,258.695,0,40,6,0,5,1,7
2023-05-20 07,26.9075,99.72,0.5,5.05,14.275,27.525,34.44,28.97,28.97,1004.35,0.2925,223.825,0,75,7,1,5,1,7
2023-05-20 08,28.9,99.665,0.505,5.175,13.6,23.4,37.52,30.97,30.97,1005.225,0.225,206.3,0,40,8,1,5,1,7
2023-05-20 09,30.5475,99.395,0.4925,5,16.4,25.575,37.52,30.97,30.97,1005.15,0.2775,248.0925,0,40,9,1,5,1,7
2023-05-20 10,32.12,86.965,0.4425,5.05,19.25,28.375,39.97,32.97,32.97,1004.925,0.805,144.5425,0,20,10,2,5,1,7
2023-05-20 11,33.1675,61.8225,0.4475,5.03333333333333,18.425,33.3,40.97,33.97,33.97,1004.75,0.2925,100.1925,0,40,11,2,5,1,7
2023-05-20 12,33.905,61.135,0.42,17.6,17.025,43.725,41.97,34.97,34.97,1004.25,0.29,231.3925,0,40,12,2,5,1,7
2023-05-20 13,33.875,60.8725,0.4,16.075,15.05,42.825,42.97,35.97,35.97,1003.625,0.275,218.63,0,40,13,2,5,1,7
2023-05-20 14,33.6575,55.3,0.4125,25.725,13.125,38.425,42.97,35.97,35.97,1003.125,0.3025,209.1225,0,40,14,2,5,1,7
2023-05-20 15,32.505,56.135,0.35,15.375,13.475,36.525,42.97,35.97,35.97,1002.575,0.355,107.285,0,20,15,2,5,1,7
2023-05-20 16,31.5725,66.7475,0.385,19.25,13.075,39.2,41.4,34.97,34.97,1002.175,0.42,103.64,0,20,16,2,5,1,7
2023-05-20 17,29.9825,87.44,0.4,22.175,20.625,42.825,39.02,33.97,33.97,1002.175,0.505,27.385,0,20,17,3,5,1,7
2023-05-20 18,28.9575,99.24,0.4275,16.8,26.075,44.675,39.97,32.97,32.97,1002.775,0.3775,105.68,0,20,18,3,5,1,7
2023-05-20 19,28.185,99.5675,0.425,13.325,20.425,43.95,38.97,31.97,31.97,1003.1,0.5275,52.2325,0,20,19,3,5,1,7
2023-05-20 20,27.51,99.72,0.4175,13.775,18.225,39.9,37.97,30.97,30.97,1003.55,0.5675,49.795,0,20,20,3,5,1,7
2023-05-20 21,27.195,99.725,0.4425,14.725,16.85,38.15,36.97,29.97,32.8,1004,0.495,25.4925,0,20,21,3,5,1,7
2023-05-20 22,27.175,99.73,0.44,13.975,14.7,39.45,36.97,29.97,29.97,1003.925,0.3225,88.57,0,20,22,0,5,1,7
2023-05-20 23,27.0266666666667,99.7266666666667,0.433333333333333,12.8,15.5,43.2333333333333,36.97,29.97,29.97,1003.5,0.52,52.1466666666667,0,40,23,0,5,1,7
2023-05-21 00,26.8925,99.73,0.42,12.55,19.1,44.35,35.97,28.97,28.97,1003.15,0.5225,66.6025,0,40,0,0,5,1,1
2023-05-21 01,26.9175,99.73,0.415,12.775,18.125,43.625,35.97,28.97,28.97,1003.1,0.45,106.46,0,40,1,0,5,1,1
2023-05-21 02,27.05,99.73,0.4075,15.7,16.9,44.2,35.97,28.97,28.97,1003.025,0.33,119.75,0,40,2,0,5,1,1
2023-05-21 03,27.1275,99.7225,0.3925,15.925,16.35,40.25,35.97,28.97,28.97,1002.925,0.3625,76.405,0,40,3,0,5,1,1
2023-05-21 04,26.9975,99.73,0.4225,17.675,17.875,36.075,35.97,28.97,28.97,1003.1,0.7675,75.035,0,40,4,0,5,1,1
2023-05-21 05,26.93,99.73,0.42,13.925,19.15,38.575,35.97,28.97,28.97,1003.525,0.6475,79.965,0,40,5,0,5,1,1
2023-05-21 06,27.695,99.7225,0.44,13.175,18.675,44.05,35.97,28.97,28.97,1004.4,0.3575,207.78,0,40,6,0,5,1,1
2023-05-21 07,29.06,99.7075,0.4325,13.2,19.175,41.1,36.97,29.97,29.97,1005.225,0.3125,51.88,0,40,7,1,5,1,1
2023-05-21 08,30.435,99.695,0.455,14.825,21.65,35.4,38.97,31.97,31.97,1005.825,0.3775,258.505,0,40,8,1,5,1,1
2023-05-21 09,31.6475,99.4475,0.4925,16.475,23.675,41.375,39.97,32.97,32.97,1006.05,0.3075,214.22,0,40,9,1,5,1,1
2023-05-21 10,32.2125,97.6425,0.4575,14.6,24.425,46.575,40.97,33.97,33.97,1005.575,0.465,178.4625,0,40,10,2,5,1,1
